USPS,GEOID,ANSICODE,NAME,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,INTPTLAT,INTPTLONG                                                                                                               
CT,9009,212798,New Haven County,1565645731,667097046,604.499,257.568,41.349717,-72.900204
CT,9011,212799,New London County,1722641878,276619716,665.116,106.803,41.472651,-72.108633
CT,9013,212668,Tolland County,1062608963,17537801,410.276,6.771,41.858081,-72.340978
CT,9015,212801,Windham County,1328185950,21766942,512.815,8.404,41.824999,-71.990702
DE,10001,217271,Kent County,1518551924,549115206,586.316,212.015,39.097088,-75.502982
DE,10003,217270,New Castle County,1104074770,175385808,426.286,67.717,39.575915,-75.644132
DE,10005,217269,Sussex County,2424467044,674253488,936.092,260.331,38.673227,-75.337024
DC,11001,1702382,District of Columbia,158350578,18633500,61.14,7.194,38.904103,-77.017229
FL,12001,308548,Alachua County,2266378742,242823260,875.054,93.755,29.67574,-82.357221
FL,12003,306920,Baker County,1515741210,9686120,585.231,3.74,30.324442,-82.302284
FL,12005,295738,Bay County,1964402052,711451615,758.46,274.693,30.238117,-85.63143
FL,12007,303634,Bradford County,761365432,16904945,293.965,6.527,29.952386,-82.166599
FL,12009,295749,Brevard County,2629961987,1402786291,1015.434,541.619,28.298304,-80.700331
FL,12011,295753,Broward County,3126165260,300048048,1207.019,115.849,26.193535,-80.476683
FL,12013,306919,Calhoun County,1469389226,18074782,567.334,6.979,30.388801,-85.197915
FL,12015,295742,Charlotte County,1764034378,458806314,681.098,177.146,26.868933,-81.941077
FL,12017,295752,Citrus County,1507101164,495589267,581.895,191.348,28.84364,-82.52481
FL,12019,295726,Clay County,1566445340,100334003,604.808,38.739,29.986584,-81.865036
FL,12021,295754,Collier County,5176626926,793233726,1998.707,306.269,26.118786,-81.400955
FL,12023,306909,Columbia County,2065626738,9773959,797.543,3.774,30.221333,-82.623168
FL,12027,294452,DeSoto County,1649969833,6247258,637.057,2.412,27.190581,-81.806253
FL,12029,295725,Dixie County,1826212220,410631204,705.105,158.546,29.580899,-83.195666
FL,12031,293656,Duval County,1975212116,403585661,762.634,155.825,30.335245,-81.648113
FL,12033,295737,Escambia County,1701333078,564141123,656.888,217.816,30.611638,-87.3389
FL,12035,308547,Flagler County,1257381234,221047055,485.478,85.347,29.474912,-81.286305
FL,12037,306911,Franklin County,1411918787,1275526882,545.145,492.484,29.810176,-84.799174
FL,12039,306918,Gadsden County,1337193225,31687292,516.293,12.235,30.578687,-84.612607
FL,12041,303633,Gilchrist County,905705535,14362140,349.695,5.545,29.723456,-82.795801
FL,12043,295743,Glades County,2087858356,468345889,806.127,180.829,26.95481,-81.19082
FL,12045,306917,Gulf County,1433780571,494266689,553.586,190.837,29.907257,-85.256537
FL,12047,295736,Hamilton County,1330689616,13659747,513.782,5.274,30.491226,-82.951069
FL,12049,295746,Hardee County,1651878527,1439671,637.794,0.556,27.492846,-81.82158
FL,12051,307626,Hendry County,2985561175,96568463,1152.732,37.285,26.539967,-81.152114
FL,12053,295751,Hernando County,1224610707,300943399,472.825,116.195,28.573043,-82.466227
FL,12055,295756,Highlands County,2632923653,231677881,1016.578,89.451,27.342627,-81.340921
FL,12057,295757,Hillsborough County,2642425373,635769413,1020.246,245.472,27.906607,-82.349719
FL,12059,295735,Holmes County,1239970321,26656194,478.755,10.292,30.866222,-85.812959
FL,12061,307624,Indian River County,1302337265,295575883,502.835,114.122,27.700638,-80.574803
FL,12063,295734,Jackson County,2376988243,95321518,917.76,36.804,30.78925,-85.208813
FL,12065,295733,Jefferson County,1549064110,99559034,598.097,38.44,30.424558,-83.890859
FL,12067,295732,Lafayette County,1407428358,11646265,543.411,4.497,29.990066,-83.17851
FL,12069,308551,Lake County,2432128342,564385646,939.05,217.911,28.764113,-81.712282
FL,12071,295758,Lee County,2031314797,1108735941,784.295,428.085,26.551634,-81.892509
FL,12073,306916,Leon County,1727171499,90454046,666.865,34.925,30.45931,-84.2778
FL,12075,295724,Levy County,2896185668,762933532,1118.224,294.57,29.284457,-82.783462
FL,12077,308549,Liberty County,2164095621,19582533,835.562,7.561,30.259849,-84.86858
FL,12079,295731,Madison County,1802873925,50729938,696.094,19.587,30.447233,-83.470416
FL,12081,295744,Manatee County,1924779584,387447289,743.162,149.594,27.481682,-82.368767
FL,12083,306922,Marion County,4112985605,193292657,1588.033,74.631,29.202805,-82.0431
FL,12085,308550,Martin County,1408245159,542261306,543.727,209.368,27.083604,-80.398201
FL,12086,295755,Miami-Dade County,4915222406,1381496821,1897.778,533.399,25.610494,-80.499045
FL,12087,295759,Monroe County,2546078824,7133346900,983.047,2754.201,25.601043,-81.206777
FL,12089,295730,Nassau County,1679963361,200158799,648.638,77.282,30.605926,-81.764929
FL,12091,306915,Okaloosa County,2409333450,393236330,930.249,151.829,30.665851,-86.594187
FL,12093,295760,Okeechobee County,1991730054,318560333,769.011,122.997,27.385592,-80.887388
FL,12095,295750,Orange County,2339474428,258901853,903.276,99.963,28.514435,-81.323295
FL,12097,295748,Osceola County,3438629385,461990513,1327.662,178.376,28.059027,-81.139312
FL,12099,295761,Palm Beach County,5101841149,1070124754,1969.832,413.177,26.649124,-80.448374
FL,12101,295739,Pasco County,1936579911,312705136,747.718,120.736,28.307465,-82.464584
FL,12103,295745,Pinellas County,709119486,865925576,273.793,334.336,27.903122,-82.739518
FL,12105,295747,Polk County,4656138685,550912147,1797.745,212.708,27.953115,-81.692783
FL,12107,306910,Putnam County,1885200241,256515550,727.88,99.041,29.606006,-81.740894
FL,12109,308371,St. Johns County,1555737144,572005083,600.673,220.852,29.890644,-81.383948
FL,12111,308372,St. Lucie County,1480639165,300860806,571.678,116.163,27.379812,-80.443537
FL,12113,306914,Santa Rosa County,2620446126,419623235,1011.76,162.017,30.701838,-87.012762
FL,12115,295741,Sarasota County,1439454673,439001065,555.777,169.499,27.184386,-82.365835
FL,12117,303665,Seminole County,801155809,93184977,309.328,35.979,28.690079,-81.13198
FL,12119,295740,Sumter County,1417597235,84143778,547.337,32.488,28.714294,-82.074715
FL,12121,295729,Suwannee County,1783341041,9594283,688.552,3.704,30.189244,-82.992754
FL,12123,295728,Taylor County,2702176292,489261991,1043.316,188.905,30.009908,-83.609483
FL,12125,306913,Union County,630807214,16049080,243.556,6.197,30.05428,-82.366918
FL,12127,306921,Volusia County,2851293762,858698440,1100.891,331.545,29.057769,-81.161792
FL,12129,306912,Wakulla County,1570618861,334903846,606.419,129.307,30.140358,-84.375112
FL,12131,295727,Walton County,2687633082,522902349,1037.701,201.894,30.631211,-86.176614
FL,12133,295762,Washington County,1509528113,85786027,582.832,33.122,30.602217,-85.662797
GA,13001,349113,Appling County,1313334996,13416329,507.081,5.18,31.739712,-82.290103
GA,13003,345784,Atkinson County,879043391,13294251,339.401,5.133,31.296861,-82.878199
GA,13005,344784,Bacon County,670556263,69720506,258.903,26.919,31.563327,-82.387859
GA,13007,342832,Baker County,885630010,18634061,341.944,7.195,31.31958,-84.454881
GA,13009,345255,Baldwin County,669822406,25008133,258.62,9.656,33.05949,-83.255457
GA,13011,349230,Banks County,601112290,4651150,232.091,1.796,34.351922,-83.498441
GA,13013,356976,Barrow County,415348477,6643418,160.367,2.565,33.992009,-83.712303
GA,13015,351604,Bartow County,1190219071,27368338,459.546,10.567,34.240917,-84.838188
GA,13017,351606,Ben Hill County,647809281,9807002,250.121,3.787,31.740775,-83.14719
GA,13019,326638,Berrien County,1170431620,15479200,451.906,5.977,31.288652,-83.22787
GA,13021,1672039,Bibb County,645714826,14488484,249.312,5.594,32.808844,-83.694193
GA,13023,347451,Bleckley County,559100207,8447345,215.87,3.262,32.435403,-83.331717
GA,13025,351605,Brantley County,1145716294,12532550,442.364,4.839,31.197334,-81.982978
GA,13027,345518,Brooks County,1277108526,12188429,493.094,4.706,30.822934,-83.581905
GA,13029,350496,Bryan County,1129962036,47073121,436.281,18.175,32.017969,-81.438543
GA,13031,350302,Bulloch County,1742654005,40877479,672.843,15.783,32.393408,-81.74381
GA,13033,347944,Burke County,2141836293,20758798,826.968,8.015,33.050819,-82.011571
GA,13035,352295,Butts County,475937599,11086881,183.761,4.281,33.290355,-83.958221
GA,13037,344074,Calhoun County,726147295,8315728,280.367,3.211,31.521279,-84.62629
GA,13039,1671316,Camden County,1588171665,436849672,613.197,168.669,30.913347,-81.642001
GA,13043,342852,Candler County,629495406,15043715,243.05,5.808,32.403852,-82.071235
GA,13045,326650,Carroll County,1292492434,12284897,499.034,4.743,33.582237,-85.080527
GA,13047,353230,Catoosa County,419999389,771159,162.163,0.298,34.899393,-85.137353
GA,13049,357747,Charlton County,2003652428,22681773,773.615,8.757,30.779904,-82.139644
GA,13051,1694477,Chatham County,1110293853,527257510,428.687,203.575,31.980523,-81.08519
GA,13053,351012,Chattahoochee County,644223511,6292716,248.736,2.43,32.347445,-84.788021
GA,13055,352213,Chattooga County,811512405,570807,313.327,0.22,34.474178,-85.345289
GA,13057,1685718,Cherokee County,1092168440,32960717,421.689,12.726,34.244317,-84.475057
GA,13059,1672699,Clarke County,308738468,4741271,119.205,1.831,33.952185,-83.367152
GA,13061,344805,Clay County,506035695,56603701,195.381,21.855,31.619831,-84.992583
GA,13063,1672399,Clayton County,366856381,7063431,141.644,2.727,33.542686,-84.355573
GA,13065,351285,Clinch County,2072566658,61565581,800.222,23.771,30.917653,-82.702614
GA,13067,1686112,Cobb County,879709449,12589870,339.658,4.861,33.93994,-84.574166
GA,13069,347456,Coffee County,1490017303,70839527,575.299,27.351,31.549245,-82.844938
GA,13071,343936,Colquitt County,1409383645,32304997,544.166,12.473,31.189758,-83.769741
GA,13073,348865,Columbia County,751324424,45372335,290.088,17.518,33.547631,-82.252296
GA,13075,343878,Cook County,588431545,15561211,227.195,6.008,31.152528,-83.429438
GA,13077,326666,Coweta County,1141970958,12730335,440.917,4.915,33.352897,-84.762138
GA,13079,342918,Crawford County,841521487,3989489,324.913,1.54,32.709428,-83.979187
GA,13081,351607,Crisp County,706002591,21657684,272.589,8.362,31.915149,-83.753531
GA,13083,347465,Dade County,450605017,467844,173.98,0.181,34.852424,-85.506201
GA,13085,351312,Dawson County,546043427,9271905,210.829,3.58,34.442842,-84.173284
GA,13087,352234,Decatur County,1546584786,67412745,597.14,26.028,30.880655,-84.584144
GA,13089,1687424,DeKalb County,693054595,9199499,267.59,3.552,33.770661,-84.226343
GA,13091,348116,Dodge County,1284365348,18692929,495.896,7.217,32.160235,-83.156241
GA,13093,351608,Dooly County,1015120099,13841083,391.94,5.344,32.151995,-83.807167
GA,13095,351259,Dougherty County,851140267,15396049,328.627,5.944,31.532588,-84.20904
GA,13097,1686467,Douglas County,518292854,2485429,200.114,0.96,33.699317,-84.765944
GA,13099,345041,Early County,1327612226,9717177,512.594,3.752,31.324191,-84.906723
GA,13101,348092,Echols County,1074571686,15087403,414.894,5.825,30.7085,-82.836132
GA,13103,350219,Effingham County,1237246268,13537765,477.703,5.227,32.361711,-81.343337
GA,13105,347828,Elbert County,909234661,59980881,351.057,23.159,34.116455,-82.841834
GA,13107,347508,Emanuel County,1762760468,24802073,680.606,9.576,32.5911,-82.299763
GA,13109,345923,Evans County,473607497,10382489,182.861,4.009,32.153087,-81.890155
GA,13111,351094,Fannin County,1002370118,13560697,387.017,5.236,34.866543,-84.317331
GA,13113,1687740,Fayette County,503398787,12846928,194.363,4.96,33.412717,-84.493941
GA,13115,353665,Floyd County,1320694720,22123870,509.923,8.542,34.263677,-85.21373
GA,13117,1673358,Forsyth County,580420212,59743171,224.102,23.067,34.225143,-84.127435
GA,13119,349324,Franklin County,677301790,12803546,261.508,4.943,34.375081,-83.228064
GA,13121,1694833,Fulton County,1364023294,19824088,526.652,7.654,33.790034,-84.468182
GA,13123,351260,Gilmer County,1103983746,12186867,426.251,4.705,34.690495,-84.454651
GA,13125,345642,Glascock County,372283963,1847844,143.74,0.713,33.227491,-82.606913
GA,13127,1671513,Glynn County,1087277704,428507544,419.8,165.448,31.212746,-81.496517
GA,13129,356672,Gordon County,921538873,5787657,355.808,2.235,34.509667,-84.873862
GA,13131,351261,Grady County,1177231856,14846262,454.532,5.732,30.875891,-84.245066
GA,13133,348672,Greene County,1003451809,48629723,387.435,18.776,33.57674,-83.166613
GA,13135,1688166,Gwinnett County,1114908887,16358406,430.469,6.316,33.959148,-84.023085
GA,13137,351383,Habersham County,716754677,5917227,276.741,2.285,34.634392,-83.525875
GA,13139,1686953,Hall County,1017306333,94561915,392.784,36.511,34.317588,-83.818497
GA,13141,348209,Hancock County,1220057457,17479735,471.067,6.749,33.26922,-83.000465
GA,13143,350637,Haralson County,730804128,2616002,282.165,1.01,33.795165,-85.220062
GA,13145,326700,Harris County,1201461930,23488482,463.887,9.069,32.731549,-84.912432
GA,13147,1687995,Hart County,601903609,63588437,232.396,24.552,34.348733,-82.96329
GA,13149,347067,Heard County,766718873,13112095,296.032,5.063,33.291347,-85.137879
GA,13151,1671894,Henry County,825200343,20443906,318.612,7.893,33.452947,-84.154021
GA,13153,1671693,Houston County,972671389,11319300,375.551,4.37,32.458381,-83.662856
GA,13155,352302,Irwin County,917744030,21807457,354.343,8.42,31.604306,-83.277037
GA,13157,349570,Jackson County,879716466,8906623,339.66,3.439,34.130888,-83.562538
GA,13159,346144,Jasper County,953541453,13727203,368.164,5.3,33.318169,-83.690142
GA,13161,1687999,Jeff Davis County,856624687,12052221,330.745,4.653,31.811615,-82.636825
GA,13163,345714,Jefferson County,1363589305,8241829,526.485,3.182,33.058176,-82.420004
GA,13165,342985,Jenkins County,899449086,13452205,347.279,5.194,32.794563,-81.971524
GA,13167,346664,Johnson County,784793431,9278547,303.01,3.582,32.694584,-82.66397
GA,13169,345367,Jones County,1020291728,3832677,393.937,1.48,33.020226,-83.562339
GA,13171,326713,Lamar County,475262679,6046028,183.5,2.334,33.07446,-84.146721
GA,13173,348102,Lanier County,479903180,37546551,185.292,14.497,31.038197,-83.063164
GA,13175,346568,Laurens County,2090902614,28925881,807.302,11.168,32.39322,-82.926317
GA,13177,343390,Lee County,921723009,15318711,355.879,5.915,31.818419,-84.146681
GA,13179,357095,Liberty County,1270160392,290378324,490.412,112.116,31.807458,-81.457871
GA,13181,1688000,Lincoln County,544880759,121517067,210.38,46.918,33.792151,-82.448299
GA,13183,326719,Long County,1036971394,8900269,400.377,3.436,31.749563,-81.74287
GA,13185,326720,Lowndes County,1284858727,37525425,496.087,14.489,30.833127,-83.268992
GA,13187,357196,Lumpkin County,732793119,3273366,282.933,1.264,34.568135,-83.998906
GA,13189,348794,McDuffie County,666816657,23116183,257.459,8.925,33.482464,-82.473188
GA,13191,356886,McIntosh County,1098984244,387392525,424.32,149.573,31.488592,-81.37246
GA,13193,346957,Macon County,1037654085,13859174,400.64,5.351,32.362686,-84.051231
GA,13195,1688004,Madison County,731184757,8484185,282.312,3.276,34.128526,-83.203737
GA,13197,344107,Marion County,947978211,3791368,366.016,1.464,32.359538,-84.529561
GA,13199,346892,Meriwether County,1298161654,10834130,501.223,4.183,33.029244,-84.667041
GA,13201,344088,Miller County,731466840,3216290,282.421,1.242,31.162908,-84.730386
GA,13205,343645,Mitchell County,1326293136,4504163,512.085,1.739,31.228997,-84.192038
GA,13207,343073,Monroe County,1025912958,5603396,396.107,2.163,33.017435,-83.922938
GA,13209,352276,Montgomery County,620370719,13383037,239.526,5.167,32.172108,-82.533349
GA,13211,346008,Morgan County,899646113,18817202,347.355,7.265,33.593236,-83.491027
GA,13213,1688005,Murray County,892278050,5719621,344.51,2.208,34.797097,-84.73799
GA,13215,357428,Muscogee County,560530554,11873623,216.422,4.584,32.510197,-84.874946
GA,13217,1673547,Newton County,704988537,18130691,272.198,7,33.544021,-83.855185
GA,13219,356774,Oconee County,477395755,5305653,184.324,2.049,33.834125,-83.437728
GA,13221,351262,Oglethorpe County,1137034476,7839342,439.011,3.027,33.866806,-83.074081
GA,13223,349912,Paulding County,808832022,5309333,312.292,2.05,33.921026,-84.867162
GA,13225,343153,Peach County,389190343,2676549,150.267,1.033,32.571324,-83.831978
GA,13227,1673011,Pickens County,601027685,1693936,232.058,0.654,34.456813,-84.490339
GA,13229,349086,Pierce County,822194796,66766379,317.451,25.779,31.353988,-82.210427
GA,13231,346482,Pike County,559659446,8596796,216.086,3.319,33.090768,-84.386627
GA,13233,343585,Polk County,803773281,4667495,310.339,1.802,33.996015,-85.188338
GA,13235,347593,Pulaski County,645061880,5560191,249.06,2.147,32.238794,-83.481855
GA,13237,347246,Putnam County,892634307,41539311,344.648,16.038,33.32106,-83.37179
GA,13239,350547,Quitman County,391703077,24158294,151.237,9.328,31.862948,-85.004801
GA,13241,351489,Rabun County,958280740,17841170,369.994,6.889,34.883949,-83.404859
GA,13243,352242,Randolph County,1109127074,6830055,428.236,2.637,31.762651,-84.752311
GA,13245,358024,Richmond County,840008407,11042333,324.329,4.263,33.361487,-82.074998
GA,13247,357592,Rockdale County,336205250,5926395,129.81,2.288,33.652081,-84.02637
GA,13249,344129,Schley County,432283920,2376372,166.906,0.918,32.263441,-84.322724
GA,13251,350204,Screven County,1670803635,27889023,645.101,10.768,32.744751,-81.617585
GA,13253,351263,Seminole County,609245340,55231534,235.231,21.325,30.933894,-84.867592
GA,13255,353055,Spalding County,507334070,9602574,195.883,3.708,33.262389,-84.286067
GA,13257,350028,Stephens County,463948108,13121937,179.131,5.066,34.552914,-83.290216
GA,13259,347360,Stewart County,1188113774,12636844,458.733,4.879,32.073225,-84.834912
GA,13261,343504,Sumter County,1250175768,25791631,482.696,9.958,32.042198,-84.20426
GA,13263,326757,Talbot County,1013691767,8737051,391.389,3.373,32.704603,-84.530029
